"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"Yes",64110883,0.000199681,2,0.0266667,29.76,-10.59,-5.17423,10153,42.1053,-7.8,9.404331,2.97,0,156,853,0.176021,3.13,0.0519824,0.995,0.43629,98.25,-0.6670337838,2.51,14,0.186667,5.73842E-05,13.9259,63,39.9787,56
"Yes",31941185,0.00670594,12,0.0222222,5.26,-14.01,-8.02824,113,47.6809,-153.2,165.3096,5.99,-161.39,90,381,-0.0607086,1.724,0.0248833,0.606,0.43744,1.74894,-0.5144564524,1.49,95,0.175926,0.000747949,17.8064,168,1.70902,21
"Yes",50629031,0.000399361,1,0.00675676,15.43,-6.89,-3.88593,8,39.5973,-29.2,33.08628,6.88,-6.77,117,2291,0.219275,1.311,0.252838,0.909,0.38979,19.6836,-0.554287931,1.89,19,0.128378,1.28586E-05,2.60333,46,3.88934,79
"Yes",36365500,0.117532,5,0.047619,24.29,-9.92,-4.25773,1,42.4528,-17.7,19.34418,4.12,-1.47,81,324,0.100743,1.767,0.0139423,0.831,0.43836,2.98799,-0.5890858586,1.26,18,0.171429,0.0271051,1.54094,22,2.01399,50
"Yes",44392009,0.000865282,6,0.0588235,33.22,-10.69,-4.20231,2,45.6311,-21.7,23.69344,8.42,0,93,508,-0.0274804,2.564,0.0118627,0.279,0.40723,99.6,-1.434409184,1.86,23,0.22549,0.000391499,10.8187,164,0.75902,0
"Yes",29933842,0.0099441,5,0.015873,46.81,-18.19,-8.06029,3,38.535,-63.8,69.99761,4.14,0,1116,4045,0.346119,4.476,0.14256,1,0.37479,97.95,-1.115112993,2.52,72,0.228571,0.000609974,7.42305,68,10.9582,123
"Yes",88410073,0.0326145,6,0.0491803,32.55,-9.1,-4.69083,1,34.1463,-19.4,21.84476,4.52,0,356,2565,0.150042,3.23,0.0152859,0.758,0.32664,99.25,-1.911016667,2.78,19,0.155738,0.0113781,31.4613,687,2.3416,66
"Yes",53939471,0.000249601,4,0.0231214,93.34,-14.56,-5.63194,1,53.4884,-45.4,50.06671,11.49,-6.57,47,3369,4.17575,9.418,0.871081,1,0.38875,13.1393,-0.2118133333,3.61,24,0.138728,1.22172E-05,1.70302,32,8.74266,240
"Yes",163493443,0.000199681,1,0.00934579,15.96,-11,-4.245,1,35.1852,-17.4,19.60357,5.89,-47.94,472,1797,0.0692477,0.895,0.0212051,0.125,0.39138,98.4193,-0.3121698876,0.9,16,0.149533,5.49546E-05,0.53084,4,0.950112,11
"Yes",44182930,0.000638978,5,0.0304878,12.4,-15.6,-6.44429,1892,52.1212,-40.8,43.63158,5.29,-72.74,543,2417,0.0144901,0.663,0.0263684,0.207,0.46497,74.0406,-0.3700314961,0.523,32,0.195122,0.000161362,4.0236,72,6.37982,138
"Yes",132288069,0.00019968,7,0.0179028,42.07,-12.77,-7.25794,1,43.5897,-102.3,109.2828,6.55,-1.47,149,6345,-0.0453048,3.295,0.0302879,0.892,0.35217,1.73085,-2.431558115,3.2,75,0.191816,2.1866E-05,8.93754,32,5.21859,28
"Yes",60510408,0.00119808,3,0.0238095,41.53,-12.64,-5.28,1,35.4331,-21.8,24.75532,4.76,0,49,351,0.195847,2.81,0.0723824,1,0.42401,97.45,-1.77228129,4.32,26,0.206349,6.65823E-05,20.5498,105,8.82452,60
"Yes",9516572,0.0236316,26,0.0171617,42.35,-19.14,-10.7409,1,41.9419,-383.1,413.2063,6.17,0,2103,8331,-0.172747,3.567,0.0153351,0.977,0.30301,99.5937,-2.139444941,3.47,275,0.181518,0.00281254,3.84116,114,13.9893,325
"Yes",151844045,0.328554,5,0.0252525,22.23,-15.75,-5.61515,1,50.2513,-57.4,61.58542,4.45,-1.23,34,142,0.145136,1.865,0.0175253,0.244,0.32262,4.48682,-0.5458402784,1.13,41,0.207071,0.0401139,8.3103,86,9.34465,198
"Yes",44926868,0.000166401,5,0.0364964,30.91,-10.57,-4.53966,1,63.7681,-51.3,53.72981,2.03,0,739,2066,-0.282006,1.836,0.00733061,0.278,0.46916,97.55,-0.7962885965,0.938,39,0.284672,4.67208E-05,1.34712,16,2.1092,14
"Yes",37874107,0.00845317,2,0.0125,12.86,-9.02,-4.85111,1,45.3416,-28.5,31.35944,4.51,-20.14,40,149,0.0206831,3.067,0.0613134,0.923,0.40706,44.7325,-0.7987317881,2.13,29,0.18125,0.000828852,1.23497,34,1.61827,75
"Yes",151177377,0.0487417,7,0.0152174,36.05,-21.76,-8.76121,1,60.1307,-168.6,176.1501,4.91,0,24,5115,-0.0742681,5.001,0.0735148,1,0.35861,96.2,-0.7950938636,1.72,100,0.217391,0.00433828,0.114327,12,0.118019,5
"Yes",140293261,0.00529153,6,0.0368098,29.03,-11.59,-5.40219,1,41.4634,-22.9,27.73068,4.47,0,137,1701,-0.0417638,1.907,0.0135108,0.881,0.42497,95.35,-0.7781071523,1.2,42,0.257669,0.000760767,0.549756,10,2.13522,68
"Yes",57038808,"NA","NA","NA",24.83,-12.15,-5.06273,1,54.0541,-6.6,7.288331,3,0,96,259,0.0480526,2.338,0.00642105,0.089,0.3004,99.4,-1.494197143,1.97,3,0.0789474,1.6377E-05,2.50137,5,0.927063,10
"Yes",29280731,0.0483974,8,0.0382775,41.21,-11.19,-5.44935,1,37.5,-42,45.48839,4.37,-2.21,353,8850,1.55933,6.263,0.688216,1,0.45061,2.04636,0.196851269,2.76,59,0.282297,0.00499807,3.41059,73,3.12893,86
"Yes",62118062,"NA","NA","NA",31.27,-10.43,-3.17313,"NA",33.3333,-2.1,2.787182,3.86,0,229,1633,-0.320634,1.68,0.000292683,0.005,0.3161,96.85,-3.5265725,2.62,5,0.121951,9.78926E-06,3.4869,7,1.28468,1
"Yes",34926729,0.0122604,4,0.0408163,12.49,-13.31,-4.136,3,50.5155,-24.9,26.76405,2.12,-3.55,532,1628,-0.587145,2.109,0.00102461,0.167,0.37572,5.40123,-0.9923744681,1.41,26,0.265306,0.00137622,2.62586,15,7.18359,206
"Yes",60533932,0.000638976,4,0.0454545,14.11,-14.84,-6.908,2,56.1798,-15.1,17.57798,5.93,-119.43,109,649,0.0155829,0.531,0.0729325,0.733,0.38529,11.9531,-0.1855555556,0.575,23,0.261364,0.000272479,1.41782,10,6.39839,18
"Yes",44737511,0.332202,3,0.05,15.51,-14.78,-5.7628,1,49.1803,-6.8,7.968379,3.57,-59.24,55,525,0.175583,0.765,0.02,0.057,0.39273,94.8704,-0.3104594595,0.473,10,0.166667,0.0997922,2.1364,17,2.84842,31
"Yes",18737924,0.1248,5,0.0490196,26.2,-15.02,-4.60038,2839,37.8641,-19.5,21.9909,4.46,0,293,957,-0.177852,1.906,0.00391349,0.101,0.45299,99.1,-0.836688172,1.57,19,0.186275,0.0376064,1.79214,21,1.03704,25
"Yes",39572455,0.00186368,3,0.0133929,33.63,-14.42,-6.85647,1,45.7778,-46.8,51.79432,39.38,-14.35,210,771,3.55935,9.855,0.623154,1,0.39911,37.4578,0.0006423728814,2.4,32,0.142857,0.000206781,23.8438,743,52.804,2518
"Yes",123469637,0.0243489,62,0.0292453,8.15,-16.14,-9.94794,1,36.4323,-487.77,"NA",7.7,-399.84,92,188,0.0346874,6.098,0.0866376,1,0.27151,1.34832,-1.425588542,2.4,442,0.208491,0.00338077,21.0165,698,0.0356429,9
"Yes",210032163,0.0513371,21,0.0275591,42.55,-17.41,-8.735,1,39.8427,-160.2,174.6719,5.52,0,17,84,-0.0182016,3.333,0.0178384,0.717,0.34252,97.9624,-1.754852114,2.54,152,0.199475,0.00722309,2.61115,106,2.25016,460
"Yes",117189321,0.000199681,2,0.0273973,59.31,-10.99,-4.18182,1,40.5405,-15.3,17.67396,16.09,-3.93,1786,4707,5.81128,9.54,0.962265,1,0.35858,10.0519,1.723888889,4.05,3,0.0410959,6.97723E-06,16.051,318,76.6063,1339
"Yes",41928350,0.00786742,4,0.0254777,33.88,-20.51,-7.20258,1,53.7975,-39.8,43.24475,5.89,0,239,945,0.0116727,3.464,0.0384489,0.901,0.45118,98.45,-2.083421946,2.85,41,0.261146,0.00133849,16.3853,27,104.322,141
"Yes",100473171,0.00384385,3,0.0205479,34.81,-10.3,-4.70964,2,51.7007,-37.4,41.38992,4.39,0,264,814,-0.508151,1.949,0.00102699,0.07,0.30715,99.45,-2.329997626,2.08,43,0.294521,0.000208591,14.3826,152,5.25849,58
"Yes",4478667,0.000456413,7,0.0227273,44.53,-15.85,-7.32697,2,50.8091,-97.4,104.5195,5.23,-3.13,150,1519,-0.0870113,2.699,0.0546799,1,0.42235,6.60982,-1.090651389,1.73,62,0.201299,4.84089E-05,6.38805,37,4.80383,54
"Yes",47216384,0.00129792,2,0.0333333,44.76,-7.82,-3.68357,117,55.9322,-17.9,18.72256,5.5,0,178,718,0.141433,3.193,0.06265,0.69,0.42241,99.5,-1.04039322,2.41,17,0.283333,4.72E-05,3.56158,35,6.32252,30
"Yes",105172416,0.000279552,4,0.0245399,12.29,-15.28,-6.71774,37,53.0488,-42.8,45.61796,6.59,-42.11,660,2706,0.142313,1.101,0.227978,0.854,0.39358,80.4171,-0.3535078125,0.587,29,0.177914,2.67174E-05,11.8806,104,7.55061,44
"Yes",205971687,"NA","NA","NA",9.12,-9.55,-4.80074,1001,60.6061,-36,37.78895,2.84,-16.27,63,252,-0.11047,0.821,0.0118397,0.084,0.37498,29.4658,-0.3960869565,0.598,22,0.22449,0.0014359,0.585499,12,1.22026,21
"Yes",26466204,0.00107827,5,0.0413223,29.53,-12.5,-4.94871,1,54.0984,-37,40.02088,5.16,0,470,978,0.258224,2.739,0.0866332,0.763,0.4489,99.6,-0.7164386555,1.54,19,0.157025,0.000189145,5.69436,31,18.2708,43
"Yes",170678407,0.0683905,2,0.0128205,52.54,-9.51,-4.37034,1,43.3121,-33.8,36.36793,4.53,0,570,1584,0.0705125,3.399,0.0337734,0.444,0.423,97.45,-1.115725828,2.07,22,0.141026,0.00587627,7.16615,13,13.2933,53
"Yes",100266004,0.000658944,8,0.0467836,35.54,-11.5,-6.40909,305,42.9412,-41.4,45.21079,5.33,-2.46,666,1911,-0.722912,5.616,0.0441864,1,0.42939,1.78224,-2.262537931,2.06,67,0.391813,0.000206457,2.77771,86,3.24599,108
"Yes",180823933,0.00339457,1,0.00724638,28.99,-8.06,-4.12111,1,49.6403,-40.8,42.17872,6.33,0,415,1758,0.0259118,2.083,0.0188419,0.27,0.32176,98.95,-0.5193249587,0.924,30,0.217391,0.000187836,0.523176,12,0.654026,20
"Yes",2263601,9.98405E-05,1,0.0119048,9.01,-10.41,-5.16871,4,41.1765,-13.4,15.13827,8.86,-28.67,45,260,0.114765,0.566,0.0652479,0.407,0.43938,42.8465,-0.2319516129,0.562,13,0.154762,8.59323E-06,17.6092,338,21.3045,533
"Yes",134876107,0.000199681,1,0.03125,10.48,-7.75,-4.11937,1,39.3939,-4.4,4.740589,8.81,-30.01,17,663,-0.0534375,0.365,0.0130625,0.025,0.3413,44.5296,-0.2703928571,0.512,7,0.21875,9.96999E-06,66.2066,286,7.27637,19
"Yes",71185596,"NA","NA","NA",32.9,-11.76,-4.715,1,44.2623,-8.3,10.20341,0.51,0,212,642,-0.638367,0.795,0.00125,0.075,0.40136,96.55,-2.679533898,1.42,9,0.15,8.53461E-06,1.12638,16,0.831993,15
"Yes",12198704,"NA","NA","NA",15.81,-10.22,-4.15,17,47.8723,-23.7,25.12103,5.26,-2.06,195,619,0.296137,1.752,0.216844,1,0.44197,3.23179,"NA","NA",5,0.0537634,0,46.2926,129,128.155,296
"Yes",114876345,"NA","NA","NA",11.25,-9.93,-5.65531,146,37.8698,-32.4,35.96046,6.43,-47.16,270,933,0.231196,3.2,0.0704246,0.684,0.40946,86.841,-0.240603,2.5,34,0.2,2.42407E-05,16.3241,100,7.52194,59
"Yes",33994205,0.00189697,4,0.0245399,32.85,-13.37,-5.47321,1,46.2963,-33.17,35.59098,4.13,-0.26,36,368,0.241914,4.004,0.175163,1,0.43603,1.15051,-0.7430132895,2,71,0.435583,0.000152231,18.9728,21,38.8389,39
"Yes",79481152,0.00131789,3,0.0375,41.57,-8.95,-3.56138,1,35.443,-10.6,13.37968,6.21,-1.14,2145,4926,0.292392,4.366,0.142482,1,0.4006,1.54451,-1.200226582,2.31,30,0.375,0.000173463,6.72308,41,7.86761,154
"Yes",51561471,0.0239797,10,0.0628931,15.04,-11.74,-4.09828,2,29.1139,-21.7,25.12979,1.3,0,16,128,0.0452314,2.863,0.0770152,0.976,0.39947,99.5,-0.5535788462,1.6,35,0.220126,0.00720831,1.26473,14,0.503192,7
"Yes",73800503,0.000199681,1,0.0175439,26.74,-5.68,-3.025,1,36.2069,-4.9,6.554827,"NA",0,582,4211,-0.236368,2.558,0.0275614,0.352,0.37856,96.15,-1.267361818,2.14,11,0.192982,1.20575E-05,11.4213,42,45.7465,67
"Yes",35542911,0.007721,15,0.0413223,50.51,-14.34,-7.21618,61914,50.5495,-116,123.5394,39.28,-18.52,132,807,1.34296,10.003,0.263604,1,0.33385,14.256,-1.574638166,2.94,76,0.209366,0.00212243,2.62304,66,8.38967,471
"Yes",111974375,0.0446377,9,0.0681818,37.93,-14.38,-4.30741,1,42.8571,-21.9,24.5997,5.5,0,307,683,0.178502,1.924,0.058168,0.985,0.37957,98.25,-0.9038477099,2.23,36,0.272727,0.020988,2.97213,40,6.455,114
"Yes",141723916,0.000199681,2,0.0183486,25.02,-10.54,-5.47071,2,53.6364,-27.7,30.62528,10.55,-7.63,97,1420,1.90722,8.931,0.500604,1,0.44776,14.2155,2.1020769,5.53,21,0.192661,2.43281E-05,2.94928,31,1.41395,57
"Yes",45642225,0.00292033,16,0.0262295,10.07,-19.14,-10.1124,105467,58.2651,-221.6,233.1439,22.76,-190.36,1093,2533,0.822957,8.798,0.269701,1,0.45051,3.86747,-0.8380108209,2.9,149,0.244262,0.000450744,4.5977,502,3.76364,212
"Yes",147201977,0.00214656,8,0.0457143,15.32,-13.18,-5.88848,1,54.5455,-60.9,63.59005,3.57,-4.77,113,358,-0.0295776,1.592,0.0415257,0.637,0.43971,28.417,-1.967984,1.65,36,0.205714,0.0004829,1.60682,51,1.97091,85
"Yes",40064461,0.00738817,3,0.0212766,29.76,-11.31,-4.70967,1,41.5493,-30.5,34.2279,2.27,-0.17,322,1017,0.106603,2.336,0.0441546,0.979,0.41601,2.64425,-0.7021751825,2.51,18,0.12766,0.000270228,5.18517,61,2.35528,78
"Yes",42784683,0.00967023,5,0.0234742,41.4,-13.33,-6.81176,2,47.1698,-44.7,48.30029,5.32,-0.85,592,1410,-0.37028,2.743,0.00610398,0.428,0.47299,5.93602,-1.888785955,1.78,54,0.253521,0.000588361,0.880103,8,1.10338,34
"Yes",135472077,0.0181348,11,0.0635838,27.76,-11.27,-5.02379,78,31.0345,-29.6,33.26194,5.61,0,431,1400,-0.307193,1.896,0.00106528,0.018,0.40946,97.3,-0.401091375,1.91,38,0.219653,0.00504361,1.79194,23,1.16851,26
"Yes",63822122,0.00387386,35,0.0395034,11.23,-16.05,-8.97206,49789,55.0169,-297.9,314.0915,12.44,-309.73,86,464,-0.240843,2.036,0.0213016,0.275,0.37992,0.181548,-0.6793285106,4.31,296,0.334086,0.00131373,1.47455,37,1.1936,101
"Yes",103918832,0.0321708,8,0.0321285,14.32,-14.5,-5.91545,1,28.8,-57.9,61.59192,12.23,-53.85,70,441,-0.0462372,3.448,0.0673291,1,0.38877,64.6512,"NA","NA",44,0.176707,0.0059873,4.3592,98,4.66474,92
"Yes",207245289,0.0390948,13,0.0217028,49.46,-19.62,-8.65529,1,52.8333,-192.2,201.7842,6.14,0,209,547,-0.0514588,3.728,0.028362,1,0.40701,94.3194,-1.689401195,2.3,94,0.156928,0.00609995,0.295083,32,15.9927,2011
"Yes",138715891,0.00137748,10,0.0140647,13.04,-14.1,-7.82971,13485,45.2247,-191.3,204.4026,9.41,-139.47,37,680,0.600958,6.053,0.30561,1,0.35918,0.376317,-0.5873087237,2.27,75,0.105485,0.000105371,3.15203,35,1.68001,30
"Yes",136806385,0.000599042,1,0.00653595,37.31,-10.39,-3.88923,1,62.987,-72.1,74.18783,18.92,0,454,1104,-0.290215,5.121,0.063311,1,0.39066,98.85,-1.473658784,2.05,26,0.169935,3.27346E-05,7.70412,110,4.65879,87
"Yes",125818810,0.000299521,2,0.0408163,40.96,-11.17,-3.82773,1,25,-3.4,4.495748,3.22,0,488,1938,0.340347,3.263,0.159102,0.806,0.36989,98.8,-0.8742604167,2.69,9,0.183673,1.93848E-05,16.1499,68,24.4814,41
"Yes",29758831,0.00617014,10,0.0555556,39.9,-9.83,-5.96633,1,49.1713,-50.5,53.61316,5.68,0,98,341,0.0219729,2.82,0.00411013,0.104,0.43223,98.8,-0.8939617089,1.27,37,0.205556,0.000974535,4.87704,32,0.394466,38
"Yes",32393449,0.0773706,15,0.0617284,37.26,-14.57,-5.83233,9,40.9091,-39.8,46.01048,4.21,0,494,3502,0.0469321,4.051,0.00717187,0.289,0.40422,98.7,"NA","NA",46,0.1893,0.0292539,2.30582,52,1.78414,46
"Yes",3561317,0.0546839,13,0.0299539,10.48,-24.89,-8.24441,1451,43.649,-110.3,118.5488,6.37,-82.93,71,1684,0.0756004,0.638,0.118177,0.879,0.35752,84.1144,-0.1850184332,0.389,119,0.274194,0.00605676,1.33676,58,6.49131,304
"Yes",73093464,0.00943194,17,0.0548387,57.14,-15.83,-7.89265,1,49.8392,-82.1,88.07303,7.01,-22.04,127,573,1.41347,4.829,0.556207,1,0.39302,40.4292,-0.3752415254,3.32,90,0.290323,0.00163554,1.61332,40,0.390019,41
"Yes",93553761,0.000798722,1,0.00970874,35.58,-8.64,-4.10455,1,28.8462,-9,11.53779,4.89,-0.12,754,1541,0.754171,3.836,0.493515,1,0.43963,0.66061,-0.5020514851,2.79,21,0.203883,6.9779E-05,57.8925,738,27.8317,837
"Yes",92277050,0.0041933,13,0.0513834,"NA",-15.18,-6.85206,1,35.7143,-48.5,52.6507,"NA",-173.77,475,1935,-0.00964613,0.064,0.141562,0.308,0.3802,"NA",-0.0068,0.0164,82,0.324111,0.000832244,0.369866,2,1.48097,1
"Yes",7985172,"NA","NA","NA",6.19,-10.74,-5.1764,10,47.619,-9.9,11.37405,9,-37.62,248,2546,-0.135371,0.308,0.0121129,0.031,0.45197,59.9634,"NA","NA",27,0.435484,0.00157714,7.55895,21,6.71185,61
"Yes",21978215,0.084864,4,0.0519481,26,-7.76,-4.09941,1,37.1795,-14.7,16.84164,3.48,0,13,1090,-0.130161,2.3,0.00111306,0.023,0.38005,98.55,-0.5510683333,1.49,31,0.402597,0.0108953,6.92834,45,0.317678,1
"Yes",29208813,0.00307509,9,0.056962,30.87,-10.6,-3.8216,1,32.7044,-18.3,22.18784,5.76,0,308,1266,-0.148816,2.701,0.0148874,0.468,0.41367,99.35,-2.669480392,3.3,39,0.246835,0.000777192,10.5201,80,3.70516,57
"Yes",104940378,0.0089357,2,0.0133333,31.22,-7.75,-3.60333,1,36.9128,-30.5,33.40993,"NA",0,167,6764,-0.093788,3.986,0.0281739,0.92,0.38811,96.25,-1.439776259,2.7,50,0.333333,0.00105205,0.466125,7,3.93127,54
"Yes",56047222,0.000399361,1,0.00952381,47.44,-11.04,-4.52586,1,31.7308,-13.9,17.18855,5.88,0,265,3357,0.38235,3.327,0.130017,1,0.37594,97.15,"NA","NA",11,0.104762,1.52243E-05,1.70813,11,1.20022,9
"Yes",40451705,0.138079,4,0.0512821,27.3,-8.61,-4.6413,60487,46.8354,-23.1,24.1505,3.08,-1.08,30,221,0.356474,2.731,0.101218,0.77,0.37237,6.8439,-0.3324841429,0.993,17,0.217949,0.0367222,4.53067,82,4.79996,98
"Yes",117141391,0.116613,4,0.040404,35.46,-11.6,-5.772,1,58.1633,-26.6,29.1967,4.55,0,20,306,-0.391411,1.891,0.00269103,0.04,0.38607,96.45,-1.261348148,1.17,23,0.232323,0.0285726,0.431642,13,1.25992,17
"Yes",177044897,0.0186273,5,0.05,36.59,-9.48,-4.33833,1,35.6436,-8.6,10.52273,3.73,0,396,1081,0.367798,2.861,0.17425,0.995,0.41622,97.9,-0.8863906186,1.81,23,0.23,0.00696339,47.8295,194,134.345,221
"Yes",57171005,0.000199681,1,0.0106383,33.57,-11.49,-5.92233,2,46.3158,-15,18.11083,3.4,0,52,554,0.0554587,2.449,0.0281264,0.724,0.43741,99.35,-0.7108369565,1.67,18,0.191489,2.79232E-05,1.47762,17,3.49922,64
"Yes",50527279,0.0186035,5,0.0292398,50.27,-9.54,-5.2731,1,40,-35,38.02993,5.67,0,142,332,-0.0205101,2.526,0.024496,0.726,0.45706,97.8,-1.714614242,2.72,37,0.216374,0.00476222,0.825503,7,0.369191,26
"Yes",12908216,0.002649,5,0.0423729,11.27,-9.24,-4.33214,1,46.2185,-27.8,30.34289,7.07,-42.25,82,229,-0.0124145,0.593,0.0201072,0.079,0.3862,43.8637,-0.2936133333,0.477,21,0.177966,0.000483429,1.84656,5,0.271556,7
"Yes",2539399,0.113743,8,0.0519481,38.14,-10.7,-3.03368,2,47.0968,-50.3,52.63282,4.31,0,2,1678,-0.31699,2.464,0.00267704,0.077,0.4444,99.75,-1.569431712,2.08,50,0.324675,0.0173941,6.06128,162,5.34737,177
"Yes",98834376,0.0244609,8,0.0314961,35.95,-17.77,-6.36765,1,43.8735,-52.8,57.47639,6.18,0,320,1407,-0.165378,2.627,0.00854192,0.216,0.44888,98.1,-1.409667689,1.89,55,0.216535,0.00329842,7.85189,40,21.8532,273
"Yes",63998325,0.0389197,56,0.0355556,16.36,-17.16,-10.8382,339092,53.6213,-577.8,"NA",7.77,-263.38,420,2100,-0.450231,6.065,0.0468926,1,0.33725,64.5584,-1.378411158,2.25,576,0.365714,0.00498804,0.60941,56,0.51151,57
"Yes",9948355,0.000439296,5,0.0434783,12.95,-14.08,-4.33481,119,56.0345,-36.3,38.57685,1.99,-5.64,55,1765,-0.0365192,2.284,0.0201826,0.487,0.31895,9.79146,-0.5659138614,0.902,27,0.234783,0.000118166,3.87659,47,12.0079,150
"Yes",16261899,0.0856292,11,0.0555556,31.74,-14.21,-5.14471,1,37.6884,-46.9,51.31065,4.71,0,212,755,-0.128717,2.005,0.00295945,0.088,0.36774,99.2,-0.6121082474,2.22,61,0.308081,0.0165739,9.00702,66,2.48385,14
"Yes",89632657,0.0043181,6,0.0252101,29.95,-13.87,-6.39364,1,40.0844,-55.4,59.06557,2.63,-0.4,1311,3818,-0.110047,2.851,0.0773707,1,0.41575,2.37749,-0.9389654378,1.8,64,0.268908,0.000540308,1.24672,30,2.51612,124
"Yes",31615160,"NA","NA","NA","NA",-13.14,-6.08226,4,45.5497,-46.3,49.54554,"NA",-40.7,567,1809,0.147217,0.642,0.212009,0.716,0.36442,"NA",-1.715512234,2.28,45,0.234375,0.00364573,16.7226,378,9.88401,564
"Yes",144311591,"NA","NA","NA",31.27,-16.63,-6.52097,13,42.6087,-13.3,16.44219,4.46,0,849,2082,-0.461061,2.618,0.00348968,0.171,0.3061,98.35,-2.369330693,1.77,10,0.0877193,0.00236933,12.2358,115,18.1099,153
"Yes",159841126,0.00599043,3,0.0272727,25.97,-13.82,-5.44214,1,46.8468,-25.7,28.1193,3.38,0,35,461,-0.486498,1.282,0.00131176,0.043,0.4258,97.2,-1.35166,1.6,20,0.181818,0.00105672,3.66383,62,2.10635,74
"Yes",75622260,0.00638978,1,0.0227273,25.66,-7.33,-3.68895,1,28.8889,-5.4,6.410402,3.43,0,703,1769,-0.00113637,1.446,0.00972727,0.119,0.40407,98.9,-1.0265,1.11,4,0.0909091,0.00143919,26.2316,20,18.1341,53
"Yes",46021524,0.0106531,17,0.0309091,42.04,-17.56,-8.83147,1,61.9308,-224.3,232.8303,5.44,-33.67,145,1183,0.46413,5.272,0.297658,1,0.30952,38.0132,-0.8379310484,3,179,0.325455,0.000962296,1.13333,54,0.632802,67
"Yes",76977610,0.00213943,7,0.0358974,49.89,-14.1,-6.16353,1,51.0204,-46.9,49.53377,5.14,0,40,887,-0.111156,4.158,0.0195641,1,0.4094,97.75,-2.578819588,3.54,39,0.2,0.000318187,11.646,39,14.3169,125
"Yes",104812709,0.00059904,4,0.0384615,30.12,-9.09,-3.535,3,46.6667,-32.6,33.15978,3.51,0,174,348,-0.18049,2.52,0.00183965,0.049,0.41307,98.5,-3.081225743,1.33,22,0.211538,4.85495E-05,24.6014,430,8.5041,223
"Yes",18464287,0.000399361,2,0.0377358,39.81,-7.51,-3.36714,1,46.2963,-8.4,10.09637,0.64,0,449,1074,-0.171,1.742,0.0305472,0.76,0.37252,96.3,-2.232932857,2.12,11,0.207547,1.26921E-05,21.2957,184,1.92798,7
"Yes",6473539,0.0039936,3,0.025641,27.66,-10.09,-5.3829,1,39.8305,-19.3,22.77527,4.93,0,231,946,0.285693,3.13,0.0347112,0.482,0.46523,97.3,-1.649122124,2.17,16,0.136752,0.000732781,0.646501,6,0.255998,8
"Yes",2796877,0.0089357,2,0.0285714,27.8,-10.49,-4.37267,1,60.5634,-16.3,18.0427,2.69,0,295,1534,0.088837,2.687,0.019371,0.257,0.46121,98.4,-1.253334848,1.65,11,0.157143,0.00286997,43.7533,164,114.712,114
"Yes",51874388,0.0651918,43,0.0311594,41.36,-22.96,-11.1956,1,50.4714,-422.3,449.1387,6.33,-13,431,1330,-0.128993,3.874,0.0353066,1,0.35293,17.2271,-2.003411549,2.43,239,0.173188,0.0120456,0.0828775,22,0.0811138,38
"Yes",1953843,0.0233585,42,0.0594059,20.11,-18.05,-9.27121,12369,59.0652,-252.2,266.7324,4.86,-56.84,310,1773,-0.847445,2.276,0.0020251,0.119,0.37756,97.8686,-0.5793350674,1.1,212,0.299859,0.00560255,1.37808,39,3.43324,63
"Yes",62805468,0.000199681,1,0.00833333,21.26,-8.21,-3.70935,1,25.6198,-14,17.01143,1.77,-2.49,675,1860,-0.89194,2.464,0.00295809,0.057,0.34165,3.2613,-1.659083186,1.91,28,0.233333,2.40209E-05,18.8268,76,43.7397,102
"Yes",125750440,0.000499201,2,0.047619,25.78,-13.51,-3.05643,1,46.5116,-8.1,9.063871,4.03,0,68,297,0.0509048,1.201,0.015119,0.146,0.38136,99.15,-0.3894787879,0.872,10,0.238095,2.79148E-05,12.0142,33,13.0935,23
"Yes",150573659,0.00195687,5,0.0306748,12.13,-13.9,-6.88812,269,53.6585,-49.8,53.71503,2.22,-27.97,151,1203,-0.178391,1.835,0.00198051,0.016,0.37427,49.8271,-0.4364607843,0.937,63,0.386503,0.000394859,13.1546,240,25.6647,680
"Yes",4648977,0.000479234,5,0.037594,35.16,-8.6,-4.36889,2,49.2537,-37,39.34223,5.44,0,1,64,-0.0472782,2.025,0.0142455,0.209,0.3822,99.1,-0.8204252033,1.17,17,0.12782,0.000335765,17.8759,335,4.49515,96
"Yes",38984877,0.00938498,1,0.0222222,26.57,-11.82,-3.94,1,26.087,-1.8,2.245196,"NA",0,1305,2986,0.288178,2.002,0.0925778,0.835,0.31961,99.75,-0.8167232558,2.3,12,0.266667,0.000679076,1.96039,20,0.598036,9
"Yes",72421425,0.785144,"NA","NA",14.81,-16.24,-6.15364,1,57.8652,-59.1,63.28608,9.49,-38.05,104,208,0.206288,0.768,0.214163,0.982,0.42958,81.4941,-0.2886212121,0.622,32,0.180791,0.0252561,0.829548,5,0.94374,0
