"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"No",28678308,0.000199681,3,0.0416667,16.57,-10.63,-3.61909,2,26.0274,-6.9,8.022191,4.13,-2.08,199,2360,0.179845,1.119,0.0374661,0.206,0.40932,23.4482,-0.4239918033,0.971,13,0.180556,0.000162154,1.51628,32,0.633371,2
"No",3172972,0.244559,3,0.0410959,6.98,-11.55,-5.9776,217,54.0541,-16.1,17.60432,10,-46.34,37,226,0.00179734,0.232,0.0208517,0.044,0.36729,67.6138,-0.07711428571,0.314,24,0.328767,0.0398867,0.77877,0,1.54456,1
"No",10466849,0.00139776,6,0.0441176,31.9,-12.3,-4.52727,1,64.2336,-53.2,54.86422,6.02,-0.34,220,597,-0.198622,2.181,0.00864706,0.148,0.46735,1.8347,-0.6472219512,0.951,37,0.272059,0.000213271,0.248465,5,0.358266,0
"No",22215792,0.000678914,3,0.0365854,9.73,-7.88,-4.495,21724,61.4458,-30.2,31.43735,7.13,-21.33,209,432,-0.125166,0.531,0.00461478,0.02,0.36453,28.9467,-0.1492777778,0.465,21,0.256098,0.000327053,22.047,12,27.6782,46
"No",28600512,0.051185,2,0.0151515,21.01,-19.31,-7.01269,1,41.3534,-18.29,22.19644,4.93,0,148,347,-0.184896,1.642,0.0746194,0.817,0.34994,94.2,-0.2792021277,0.652,47,0.356061,0.0208771,2.2742,33,1.62023,23
"No",44797912,0.432109,2,0.028169,2.67,-9.12,-3.55154,0,30.5556,-15.2,16.37969,12.5,-31.39,36,146,-0.0589263,0.301,0.043563,0.084,0.29118,35.7318,-0.07671875,0.218,656,9.23944,0.00144876,0.801169,3,1.82293,1
"No",31561178,0.000399361,2,0.025641,31.3,-10.71,-4.0369,7,49.3671,-18.6,19.66146,3.81,0,150,407,-0.0837447,2.288,0.00290008,0.034,0.41883,99.9,-1.129261333,1.76,15,0.192308,2.27975E-05,3.14955,15,3.43374,112
"No",140731373,0.14803,3,0.0306122,8.3,-7.78,-3.5045,1,18.1818,-6.2,9.186077,6.41,-103.51,194,522,0.196865,0.688,0.647544,0.815,0.36158,2.17215,-0.1019268293,0.418,72,0.734694,0.0120223,0.928334,9,0.313134,1
"No",27811427,0.0004992,4,0.0555556,16.8,-9.91,-3.9724,1,34.2466,-7.2,8.766006,3.13,-1.69,205,1196,-0.122817,1.063,0.00141708,0.013,0.41862,4.7002,-0.6631123077,1.03,19,0.263889,0.00017093,5.8636,38,4.04472,21
"No",28730660,0.00139776,3,0.0416667,27.61,-10.65,-5.76042,3,36.9863,-1.42,2.413551,3.64,0,320,3696,-0.143837,1.443,0.000746732,0.014,0.39666,97.55,-0.310625,0.662,15,0.208333,0.000433059,0.796929,3,0.633371,1
"No",231475936,0.035623,5,0.0364964,6.94,-10.98,-4.54219,62999,39.8551,-28.1,31.25162,4.52,-29.61,233,971,0.0980082,1.248,0.0415704,0.38,0.42262,43.7129,-0.1553684211,0.356,20,0.145985,0.00619795,2.40521,9,2.46393,15
"No",1983106,0.00179712,3,0.0223881,31.37,-10.64,-5.03231,1,57.037,-36.8,38.85273,5.48,0,174,3742,0.0960426,2.323,0.00431672,0.052,0.3545,93.3,-0.8396617969,1.48,36,0.268657,0.000176652,1.04037,25,3.68809,39
"No",110868673,0.00146432,6,0.046875,4.13,-9.41,-4.91862,1830,36.4341,-18,21.1371,3.97,-67.44,228,549,0.288266,2.346,0.182342,0.915,0.28881,81.5398,-0.1353508889,0.91,27,0.210938,0.000285831,1.15779,6,2.66333,30
"No",8159525,0.00039936,3,0.0405405,43.34,-13.74,-5.79579,1,54.6667,-18.8,19.42153,4.36,-24.96,1039,2348,1.65038,4.292,0.860476,1,0.46922,37.6448,"NA","NA",23,0.310811,0.000318972,76.6535,951,22.31,346
"No",28668280,"NA","NA","NA",17.05,-9.03,-4.4175,2,45.3333,-17.6,19.67242,7.39,-0.54,54,226,0.0561363,0.992,0.0112997,0.094,0.44676,4.8975,-0.6025044776,2.05,16,0.216216,1.04745E-05,0.775391,3,0.616253,0
"No",28528762,0.016973,6,0.0294118,7.58,-12.34,-6.00424,1366,39.5122,-51.5,56.49306,7.36,-55.83,118,337,-0.0210352,0.571,0.0514606,0.886,0.36984,98.7473,-0.241381295,0.57,295,1.44608,0.00450492,4.60973,16,19.9239,33
"No",27229930,0.0192692,2,0.0243902,4.65,-14.14,-4.56593,1,42.1687,-14.1,15.3525,7.35,-24.49,544,1514,-0.217512,0.365,0.0103311,0.051,0.34132,27.2075,-0.1224,0.27,144,1.7561,0.0039081,14.2593,19,25.0495,4
"No",67784584,0.000266241,3,0.0365854,9.85,-12.34,-4.26828,40,43.3735,-13.7,15.50683,8.54,-69.83,174,578,0.151511,0.335,0.220481,0.367,0.35189,93.704,-0.115030303,0.304,18,0.219512,7.33033E-05,0.991302,20,0.779884,1
"No",120313237,0.133453,2,0.0138889,13.16,-96.04,-7.57839,137,34.4828,-29.1,32.46054,5.43,-22.77,32,960,0.188099,2.087,0.209763,1,0.40114,45.8363,-1.518130833,1.99,50,0.347222,0.00919928,1.26356,24,1.03645,19
"No",27552289,"NA","NA","NA",8.3,-4.58,-2.277,1,36.1446,-10.4,12.25001,4.41,-9.72,76,281,-0.0396732,0.793,0.0112956,0.07,0.31887,29.7502,-0.05263636364,0.233,18,0.219512,7.0245E-05,14.2593,10,25.0495,6
"No",148961571,0.0070554,3,0.0357143,11.42,-13.58,-6.065,53892,60,-25.2,26.79679,2.87,-1.18,158,435,-0.313157,0.946,0.00166982,0.075,0.38397,5.84129,-0.6180082459,1.16,17,0.202381,0.000798235,0.797982,3,1.54513,2
"No",49057147,0.250133,2,0.015625,24.84,-14.82,-6.452,2,62.7907,-43.2,44.79836,14.65,-2.78,1156,4149,0.378244,4.153,0.289234,1,0.41865,3.362,-1.142717295,2.05,27,0.210938,0.0296544,1.90516,38,10.652,200
"No",57862286,0.000465922,3,0.0410959,11.74,-12.62,-4.88552,3,44.5946,-12.7,15.32341,9.42,-24.18,63,1112,0.0713888,0.66,0.0440757,0.31,0.44861,52.1046,"NA","NA",32,0.438356,0.000117828,2.31332,26,0.707032,11
"No",47938550,"NA","NA","NA","NA",-13.19,-5.06478,18,61.7886,-34.8,37.14127,"NA",-194.17,91,267,"NA","NA","NA","NA",0.42016,"NA","NA","NA",45,0.368852,0.000722796,7.60625,72,1.55358,5
"No",89973520,0.094094,8,0.0555556,19.85,-8.03,-3.64654,1,35.1724,-31,34.2976,4.62,-2.32,9,534,-0.0182202,2.259,0.0403478,0.665,0.25964,12.4547,-1.304465926,2.03,46,0.319444,0.0175952,4.42113,54,4.51656,121
"No",47484803,0.000199681,4,0.047619,33.09,-12.46,-4.11692,1,57.6471,-24.9,26.60848,4.03,0,722,2853,-0.294156,2.339,0.00113655,0.022,0.3037,99.85,-0.7819289189,0.993,14,0.166667,8.82286E-05,37.169,56,64.8114,52
"No",52711444,0.0511182,1,0.0149254,43.15,-8.64,-3.38967,1,22.0588,-2,4.793075,5.38,0,404,1068,0.785448,4.084,0.334149,1,0.35369,99.5,-0.1809238462,3.57,12,0.179104,0.00348274,11.2407,159,12.6569,189
"No",49873914,0.000228206,7,0.0234114,7.77,-10.7,-6.00059,2,33.3333,-61.5,68.93516,9.83,-36.37,57,199,0.0947547,0.567,0.0774121,0.334,0.34352,74.1832,-0.1084511278,0.306,52,0.173913,0.0001063,116.692,67,47.6538,4
"No",123177302,0.0496206,1,0.0136986,16.25,-12.73,-6.1036,1,44.5946,-2,3.049154,4.53,0,459,974,-0.263544,1.635,0.00116317,0.025,0.30124,98.2,-1.859896552,1.46,22,0.30137,0.00592741,1.28186,32,0.383345,15
"No",46004811,0.00195243,5,0.0245098,34.25,-14.05,-5.00382,1,32.6829,-40.2,45.53871,1.88,0,136,1856,-0.0751869,2.635,0.00357555,0.113,0.3207,97,"NA","NA",48,0.235294,0.000164838,13.2592,108,7.35284,168
"No",183473946,0.127881,4,0.0300752,11.09,-12.62,-4.73593,1,32.0896,-15.2,17.65965,4.09,-4.35,427,1274,0.0612552,2.112,0.00639429,0.055,0.33282,8.98726,-0.724994537,1.13,27,0.203008,0.029357,0.605859,21,0.506321,2
"No",69535593,0.167692,5,0.0324675,13.29,-9.56,-5.44875,1,30.3226,-26,28.2491,5.34,-31.97,397,1550,0.0967819,1.587,0.146531,0.669,0.30629,79.3471,-0.2301538462,0.538,28,0.181818,0.0274076,28.6993,52,17.43,91
"No",20634926,0.00355434,4,0.0408163,42.88,-9.15,-3.54174,1,48.4848,-26.4,28.27349,8.3,-2.74,34,305,0.0972251,1.961,0.033512,0.999,0.3143,3.99411,-1.899067526,2.26,24,0.244898,0.000715279,2.37776,40,0.170554,12
"No",183471990,0.161509,12,0.0909091,5.25,-17.21,-4.44467,213163,53.3835,-39,41.74724,8.54,-37.9,80,174,-0.0414309,0.171,0.0526825,0.147,0.34776,47.3152,-0.05121428571,0.119,62,0.469697,0.0317484,0.630142,19,0.510157,2
"No",44782107,0.000199681,2,0.0273973,13.14,-10.77,-4.85261,1,40.5405,-7.3,9.148524,3.14,-3.43,109,386,-0.188568,1.03,0.0018614,0.014,0.3786,7.50977,-0.3928852459,0.669,10,0.136986,5.40387E-05,1.21528,14,5.12599,87
"No",9078630,0.00034944,3,0.0326087,39.28,-7.98,-4.26056,2,47.3118,-23.2,25.44634,3.39,0,81,927,0.316068,3.697,0.123988,1,0.42546,99.75,-1.531759674,3.06,26,0.282609,0.000149762,0.908675,5,0.512687,6
"No",55422657,0.00873602,4,0.0588235,5.26,-11.05,-4.74654,5389,55.0725,-21.1,21.82855,17.78,-135.3,33,277,-0.0706176,0.241,0.0361324,0.083,0.29681,20.2054,-0.094,0.194,22,0.323529,0.0015879,0.741575,4,1.17658,5
"No",156420840,0.00319489,2,0.0277778,18.62,-8.61,-4.05077,1,38.3562,-11.7,13.41945,1.37,-0.97,108,479,0.158138,3.272,0.124592,0.981,0.37202,5.48592,-0.8927225352,4.15,11,0.152778,0.000399745,1.12372,4,1.55768,2
"No",146430062,0.00079872,2,0.0125,5.23,-13.63,-5.23759,2127,40.9938,-36.5,39.38298,14.98,-186.91,121,587,0.00136323,0.789,0.0559265,0.153,0.44334,0.527572,-0.15175,0.99,51,0.31875,5.05459E-05,2.45519,1,3.51023,9
"No",57812905,"NA","NA","NA",11.49,-8.55,-3.16789,4,28.3784,-8.3,9.50074,5.82,-4.41,121,660,0.232282,1.079,0.0602389,0.194,0.40572,9.89251,"NA","NA",16,0.219178,1.39249E-05,0.670456,13,2.035,11
"No",20146526,0.0452608,6,0.048,54.07,-12.14,-6.69,1,65.873,-51.5,53.04283,1.53,0,4543,12492,-0.523261,4.518,0.0191809,0.883,0.34988,96.45,-2.188533277,2.16,39,0.312,0.00721356,1.09438,10,5.96907,116
"No",22548921,0.00292865,2,0.0289855,29.72,-6.3,-2.5,2,32.8571,-11.2,12.07034,2.12,0,1455,5350,-0.0627063,2.371,0.026841,0.442,0.43655,98.85,-1.563666667,2.24,18,0.26087,0.000686083,2.44865,24,0.0391091,0
"No",173886290,0.000199681,3,0.0348837,62.73,-9.23,-4.72048,1,42.5287,-12.5,14.20341,4.29,0,816,1859,2.18972,6.997,0.791273,1,0.35745,99.3,0.3396235294,2.62,19,0.22093,1.79987E-05,19.5541,289,9.12316,226
"No",58620750,0.0162407,3,0.0229008,19.08,-11.23,-4.71323,1,37.1212,-26.6,29.17878,6.18,-1.95,47,365,0.14653,1.738,0.0293931,0.205,0.36119,5.61499,-0.6358570161,1.04,33,0.251908,0.00194819,21.0244,20,2.10965,7
"No",13638548,0.0122914,6,0.0357143,23.58,-21.34,-7.36515,1,53.8462,-31.5,34.50348,2.91,-2.61,69,195,-0.642862,2.481,0.000357143,0.011,0.39819,4.51014,-1.839205479,1.54,33,0.196429,0.00355067,0.524924,14,2.74668,40
"No",146506645,"NA","NA","NA",12.07,-10.19,-3.97842,3,34.6667,-16.7,17.57613,2.46,-1.8,148,1300,0.391749,3.07,0.364067,1,0.42272,3.94618,"NA","NA",20,0.27027,0.00193136,10.9233,12,8.10065,23
"No",74477474,0.0130791,8,0.109589,28.66,-14.2,-4.3231,1,43.2432,-13.9,15.95675,2.82,0,396,1730,-0.137921,2.603,0.00249396,0.044,0.44299,97.65,-1.889419697,2.28,23,0.315068,0.00573378,1.12176,14,0.46074,14
"No",97378474,0.26684,3,0.0142857,13.61,-13.7,-5.74441,28114,36.9668,-42.1,45.59009,9.35,-251.78,5,157,0.128385,0.365,0.252326,0.966,0.33668,4.28529,-0.1412702703,0.308,42,0.2,0.020144,1.17589,2,0.242447,5
"No",16540658,0.000399361,1,0.0135135,7.4,-11.94,-3.59357,5,49.3333,-14.9,17.06335,10.1,-94.35,446,2594,-0.00117092,0.357,0.0199666,0.052,0.31984,2.42775,-0.1562142857,0.51,41,0.554054,0.00643502,22.1019,29,29.9574,2
"No",88999170,0.419928,2,0.0273973,12,-15.15,-4.99,1,44.5946,-10.5,11.25023,0.71,-3.38,38,209,-0.257833,1.796,0.00108622,0.027,0.43905,4.91442,-0.9613432836,1.51,23,0.315068,0.0372352,1.81597,36,0.629267,5
"No",27355062,0.0380725,6,0.0821918,10.87,-7.44,-4.01955,1,39.1892,-11.1,13.16324,10.26,-165.01,253,937,0.048452,0.731,0.0320516,0.31,0.45097,25.2774,-0.1203928571,0.251,18,0.246575,0.0130014,16.0173,18,28.1378,4
"No",28832143,"NA","NA","NA",5.29,-8.99,-3.03615,16883,47.9452,-18.5,19.92753,8.41,-80.73,46,215,0.070232,0.226,0.39734,0.768,0.34851,1.32759,-0.0344375,0.111,15,0.208333,3.33289E-05,0.580542,8,0.728375,0
"No",67760801,0.00131789,5,0.0378788,4.79,-12.76,-6.074,13989,45.8647,-31.3,34.19774,6.23,-37.22,239,640,-0.320768,0.252,0.00695477,0.102,0.3387,39.3931,-0.05733478261,0.299,51,0.386364,8.55624E-05,0.834826,3,2.04217,5
"No",49300415,0.00239617,2,0.0194175,7.4,-11.95,-5.60926,54741,55.7692,-40.8,43.29692,13.19,-441.14,216,487,0.0586973,0.317,0.212543,0.407,0.37494,1.76031,-0.1054047619,0.319,20,0.194175,0.00078738,0.922837,5,2.09313,18
"No",50819125,0.00059904,2,0.0206186,35.1,-20.64,-7.54067,1,54.0816,-21,23.68339,1.6,0,2145,7765,-0.10228,6.597,0.161329,1,0.44297,98.45,-1.695775556,2.38,25,0.257732,7.64912E-05,0.975943,20,2.27833,27
"No",202311428,0.0232961,3,0.0267857,42.5,-18.16,-5.39414,1,44.2478,-21.6,24.128,4.8,0,108,278,-0.144837,1.64,0.0029438,0.168,0.39227,98.9,-1.11609434,1.75,21,0.1875,0.00478767,2.71578,27,1.53486,83
"No",139296323,0.119259,4,0.0277778,43.79,-10.75,-5.05548,1,33.7931,-32,34.18805,1.32,0,392,834,0.0603656,2.825,0.0259665,0.479,0.3974,97.15,-1.174230216,1.63,30,0.208333,0.0198915,214.931,167,91.5931,219
"No",22876686,6.65603E-05,1,0.0135135,33.21,-6.11,-3.59625,1,26.6667,-7.3,8.387597,4.93,0,571,1176,0.243243,2.796,0.0684797,0.762,0.35992,98.95,-1.033059595,2.12,6,0.0810811,6.97947E-06,5.83093,79,4.34534,17
"No",12723671,"NA","NA","NA",35.17,-14.1,-3.89136,1,55.2632,-19.9,22.30167,2.11,0,134,877,-0.108218,1.856,0.00109216,0.022,0.36025,98.35,-1.788134933,2.07,14,0.186667,3.29147E-05,9.50259,131,11.5259,179
"No",55203607,0.0002649,1,0.00793651,7.22,-10.52,-4.73667,39,32.2835,-14.6,17.71066,14.6,-354.45,835,1970,0.106098,0.212,0.444521,0.658,0.41303,0.866625,-0.0238,0.0836,12,0.0952381,1.81814E-05,1.60911,7,8.57103,5
"No",41968282,0.00202534,7,0.0393258,6.56,-16.58,-6.738,53483,51.3966,-43.7,47.41898,11.67,-233.8,56,130,-0.0623927,0.335,0.113033,0.676,0.37775,0.859969,-0.1612957746,0.319,36,0.202247,0.000442986,0.277457,19,0.199844,5
"No",9568914,0.00139776,4,0.0454545,37.86,-9.8,-4.74792,1,42.6966,-19.8,21.61783,3.62,0,416,863,-0.172756,2.288,0.0078496,0.139,0.41116,98.4,-1.555259524,1.7,19,0.215909,0.0006004,0.679372,23,0.509109,6
"No",20363411,0.0161741,7,0.0205279,11.41,-13.36,-7.59324,84,42.9825,-106.3,111.2803,4.98,-67.13,7,165,-0.0395027,0.936,0.0108168,0.123,0.41032,98.801,-0.4456145038,0.697,70,0.205279,0.00160287,0.251936,10,0.406317,26
"No",71418407,0.000199681,2,0.028169,37.74,-11.78,-6.39963,1,40.2778,-7.4,8.463324,1.73,0,643,1585,-0.0346056,3.025,0.00992295,0.468,0.41976,99.95,-1.827913043,2.23,5,0.0704225,5.16396E-05,23.2582,70,35.7258,71
"No",205494215,0.000199681,1,0.0136986,55.33,-12.39,-4.89062,1,64.8649,-19.4,20.5518,4.56,0,89,2691,-0.194383,2.416,0.00546132,0.161,0.40408,98.65,-1.303777778,1.8,15,0.205479,1.76813E-05,1.092,5,4.52138,1
"No",28778435,9.98405E-05,1,0.0138889,19.52,-17.15,-5.3416,8,38.3562,-9.4,11.49364,2.23,0,260,545,-0.11798,1.277,0.00258007,0.126,0.44014,99.5,-0.4937931034,0.659,13,0.180556,3.8111E-05,1.04695,29,0.633371,1
"No",65090672,0.000838658,4,0.0296296,9.81,-10.47,-4.71857,18,30.8824,-28.7,30.58622,12.19,-8.98,122,642,0.514158,2.919,0.398084,1,0.36334,13.9681,"NA","NA",21,0.155556,0.000298146,9.00741,62,3.03304,42
"No",26748125,0.0373402,2,0.0273973,15.64,-10.14,-4.15833,5,32.4324,-13.7,15.32456,6.29,-0.45,34,644,0.271998,1.541,0.246963,0.917,0.42594,3.83088,-0.249325,0.543,21,0.287671,0.00704405,0.69264,1,4.68514,0
"No",47775962,0.00798723,3,0.0272727,8.61,-10.72,-4.38394,1,46.8468,-25.7,28.9507,3.24,-87.98,96,235,0.074054,0.452,0.0454396,0.183,0.37781,98.0638,-0.1373278689,0.468,26,0.236364,0.000982481,10.3694,6,2.69872,12
"No",57890417,0.00319489,1,0.0136986,22.65,-9.17,-4.31448,4,36.4865,-12.2,14.16891,1.69,0,357,1170,-0.0693364,1.882,0.00234609,0.082,0.28804,98.15,"NA","NA",9,0.123288,0.000179876,3.24773,76,0.929768,14
"No",26332677,0.0338127,3,0.0365854,25.48,-12.57,-6.26542,1,44.5783,-12.2,13.94952,6.82,-0.02,63,127,-0.196661,1.532,0.0111083,0.176,0.4482,5.28028,-0.7575248077,1.03,14,0.170732,0.00947371,0.770772,1,4.04191,2
"No",28716003,0.0229633,3,0.0416667,4.33,-10.32,-4.64226,56143,68.4932,-24.2,25.57085,4.5,-77.28,114,635,0.0320221,0.137,0.0798513,0.121,0.31524,66.6431,-0.0735,0.147,30,0.416667,0.00301102,0.796929,7,0.633371,1
"No",31857139,0.00139776,1,0.015625,2.33,-9.29,-3.91182,8,49.2308,-17.7,18.81657,7,-40.31,42,538,0.0942656,0.466,0.048875,0.172,0.37944,49.8737,-0.2675348837,0.439,12,0.1875,7.79885E-05,2.75586,24,2.41527,56
"No",233308941,0.00188588,8,0.0300752,33.13,-14.06,-6.80545,2,44.9438,-59.1,64.19097,11.32,0,166,382,-0.0574878,3.976,0.0395445,1,0.4382,99.3,-1.6724375,2.69,56,0.210526,0.000359812,1.07785,42,0.155242,8
"No",27275135,0.000199681,1,0.0138889,27.14,-6.91,-3.51429,1,30.137,-16,16.89566,4.51,0,154,425,0.0388166,2.488,0.00338562,0.052,0.33669,99.75,-0.9666971831,1.76,10,0.138889,1.32579E-05,0.679768,4,3.83869,37
"No",89355145,0.000199681,1,0.0136986,6.53,-10.61,-4.4581,127166,58.1081,-24.2,26.66198,6.14,-32.35,46,231,0.235141,1.01,0.281277,0.613,0.35662,33.6043,-0.1892093023,0.55,25,0.342466,1.00561E-05,1.42429,2,4.0493,0
"No",28627227,0.0411343,1,0.0138889,"NA",-33.99,-10.6407,4926,49.3151,-7.8,9.050383,"NA",-1102.83,95,836,-0.0381618,0.064,0.112196,0.226,0.38372,"NA",-0.009781818182,0.0269,43,0.597222,0.00319926,0.796929,2,0.633371,0
"No",110218595,"NA","NA","NA",21.93,-7.32,-3.44529,2,21.6216,-5.1,6.055709,4.39,0,37,156,0.249532,1.461,0.0143743,0.066,0.31284,97.95,-0.4499365079,0.882,11,0.150685,1.71276E-05,1.95034,9,0.633388,9
"No",52710830,0.000199681,2,0.0215054,30.41,-8.22,-3.82269,1,24.4681,-5.8,8.659527,"NA",0,50,1042,0.546707,4.421,0.270134,1,0.22793,98.15,-1.23776087,3.2,18,0.193548,1.08565E-05,8.91729,111,8.21108,191
"No",20633862,0.00173056,3,0.0410959,11.35,-8.02,-3.25,1,45.9459,-15,17.08481,7.61,-3.6,17,802,-0.00954956,1.886,0.00344722,0.03,0.46302,8.56053,-0.9996195522,1.84,20,0.273973,0.000275039,1.07452,3,1.79275,4
"No",91146552,0.00269569,8,0.0629921,44.43,-8.52,-4.53286,1,53.9062,-36.9,39.52395,3.44,0,270,1483,-0.166448,3.165,0.00842983,0.363,0.44297,97.2,-2.737980328,3.62,31,0.244094,0.000686529,23.9242,28,11.782,33
"No",38453999,0.00329473,2,0.0144928,35.62,-14.59,-5.15481,1,57.554,-30.5,33.34277,4.75,0,157,467,0.0314275,2.59,0.034663,0.681,0.4229,99.35,-1.530414348,2.68,23,0.166667,0.00035569,0.357879,2,0.153644,7
"No",52709315,0.152889,3,0.0394737,19.09,-11.11,-3.7605,0,24.6753,-4.1,5.201589,3.17,0,19,57,-0.283641,1.692,0.00261068,0.035,0.37068,96.95,-0.7600939437,0.975,26,0.342105,0.0176522,5.21645,90,6.41761,100
"No",28563186,0.000249601,3,0.0410959,11.12,-14.53,-4.15958,2,29.7297,-6.3,7.679599,3.37,-17.78,333,1432,0.250788,0.664,0.488898,0.926,0.41321,52.6407,-0.043564,0.923,11,0.150685,7.9954E-05,1.85158,50,0.624695,3
"No",8158962,0.00131789,5,0.0609756,39.75,-13.8,-5.4587,1,50.6024,-16.3,18.32118,3.62,0,476,2340,0.4295,3.92,0.240822,1,0.37637,97.8,"NA","NA",17,0.207317,0.000237749,1.74673,18,4.50494,81
"No",149667026,0.00146432,3,0.0416667,23.84,-9.04,-4.26333,1,41.0959,-13.3,15.1828,7.75,-0.02,117,733,-0.14789,1.782,0.00320833,0.083,0.36641,0.520197,-0.3397238806,1.96,17,0.236111,5.09925E-05,0.689526,10,0.353289,2
"No",83084337,0.000299521,2,0.0149254,50.34,-10.17,-3.22379,1,37.037,-27.1,31.10251,7.19,0,933,2693,0.512748,3.765,0.211774,1,0.39813,93.65,-1.038351587,1.94,15,0.11194,2.00044E-05,3.78545,8,5.7951,16
"No",47938550,"NA","NA","NA","NA",-13.19,-5.06478,18,61.7886,-34.8,37.14127,"NA",-194.17,91,267,"NA","NA","NA","NA",0.42016,"NA","NA","NA",45,0.368852,0.000722796,7.60625,72,1.55358,5
"No",55922855,0.0017472,2,0.0150376,25.9,-13.4,-5.10273,1,43.2836,-30.6,32.45782,4.38,0,401,845,-0.375401,1.985,0.000553737,0.014,0.36272,99.95,-1.534532787,1.71,33,0.24812,0.000213169,2.91495,14,8.73376,18
"No",26721555,"NA","NA","NA",22.87,-12.73,-3.67826,5,40.5405,-9.5,10.68905,5.65,0,133,1024,-0.0854472,1.364,0.0108602,0.106,0.42419,91.4,-0.5203907692,0.862,"NA","NA","NA",0.69264,2,4.54023,0
"No",142277709,0.000199681,1,0.0140845,26.12,-13.3,-4.90435,1,45.8333,-10.3,12.35772,3.19,0,80,408,0.0065638,2.513,0.00252983,0.189,0.40958,99.55,-1.686679412,1.75,15,0.211268,9.76993E-06,1.16484,0,0.492483,2
"No",203749705,"NA","NA","NA",10.06,-13.95,-4.984,68103,53.1746,-38.9,42.01315,4.74,-26.42,266,586,-0.0730588,1.457,0.0472085,0.667,0.3979,35.6827,-0.5738571429,1.65,37,0.296,2.19053E-05,0.35299,0,0.738502,22
"No",27567823,0.00509185,2,0.0277778,6.62,-14.93,-4.48483,31267,61.6438,-22.4,24.33944,5.51,-33.22,118,292,-0.0281271,0.252,0.0583154,0.285,0.40051,32.8779,-0.05518181818,0.189,13,0.180556,0.000798854,16.2397,0,28.5286,1
"No",69180939,0.00131789,4,0.030303,4.39,-10.27,-4.359,20621,45.1128,-32.9,36.20294,6.11,-61.18,203,761,-0.113631,0.773,0.0137582,0.054,0.45249,74.6561,-0.09382608696,0.386,44,0.333333,8.87961E-05,1.89042,3,1.37414,10
"No",146072244,"NA","NA","NA",2.8,-14.8,-5.10742,71,38.1818,-23.2,26.10437,11.1,-37.7,6652,63095,-0.206421,0.394,0.00705882,0.051,0.3814,78.1879,"NA","NA",74,0.45122,0.000317126,7.91768,27,13.1086,70
"No",44798458,0.000199681,5,0.0724638,18.63,-14.91,-6.445,1,54.2857,-10.3,11.19153,4.06,0,117,248,-0.303432,2.62,0.00473146,0.132,0.40958,97.8,-0.7658830303,1.47,13,0.188406,1.72061E-05,0.824391,6,1.87577,12
"No",171386252,0.179712,1,0.00740741,6,-11.52,-4.61769,538,54.4118,-45.3,46.90596,13.25,-99.46,47,263,-0.180766,0.316,0.00621416,0.026,0.40844,93.2032,-0.04422692308,0.111,58,0.42963,0.00708919,1.03973,7,0.550306,8
"No",38853793,0.000299521,2,0.0277778,31.29,-12.67,-4.9012,1,56.1644,-22.5,23.12465,1.54,0,126,1526,-0.273508,3.611,0.112981,1,0.46729,98.2,-3.825397059,3.89,27,0.375,3.8503E-05,3.14954,7,5.26876,72
"No",28746091,0.159345,2,0.027027,"NA",-19.78,-13.1011,56,29.3333,-4.7,6.202277,7.2,-18.04,5,163,-0.136043,0.301,0.0520858,0.163,0.30807,"NA",0.03085,0.195,49,0.662162,0.0166112,0.851808,4,0.616253,0
"No",17340882,0.222394,4,0.0291971,24.66,-19.83,-5.66393,1,50,-26.3,29.84841,4.11,-0.99,73,233,-0.0907514,2.705,0.0497404,0.995,0.45398,3.62795,-1.187593233,2.04,35,0.255474,0.0266612,0.436385,13,4.22315,45
"No",45124482,0.000998401,7,0.0522388,26.52,-14.49,-6.18423,1,61.4815,-52.1,54.22586,2.46,0,344,1716,-0.686901,2.029,0.00181563,0.063,0.37955,99.7,-2.0571536,2.22,22,0.164179,0.000231871,0.372409,1,0.277842,3
"No",138579041,0.000199681,2,0.0273973,4.93,-9,-4.47962,31543,66.2162,-24.2,25.81777,2.08,-6.38,708,1503,-0.282047,1.095,0.0042506,0.047,0.27977,10.6458,-0.3689830508,0.564,20,0.273973,4.33898E-05,1.6091,21,1.3566,14
"No",1324812,0.00109824,3,0.0357143,24.94,-11.41,-5.588,1,75.2941,-35.5,37.03087,6.16,0,1105,5316,-1.06993,1.608,0.000540616,0.015,0.32539,98.2,-1.871493289,1.05,41,0.488095,0.000235722,6.9597,142,48.5861,1256
"No",53353127,0.000199681,1,0.0149254,7.25,-15.28,-5.55346,1,52.9412,-18.7,20.07139,11.36,-180.96,162,631,0.062194,0.241,0.0917761,0.187,0.34836,0.552666,-0.08871428571,0.207,11,0.164179,0.000149723,0.84851,4,1.83013,7
